TC2004_ID,NAME,TotalOfPremise,Comparison_Prop,Convenience_Prop,Leisure_Prop,Services_Prop,Vacant_Prop
TC0001,Aberaeron,4,0.75,0,0.25,0,0
TC0002,Aberdare,64,0.3125,0.0625,0.109375,0.28125,0.234375
RC0001,Aberdare Retail Core,43,0.348837209,0.046511628,0.11627907,0.279069767,0.209302326
TC0003,Abergavenny,212,0.443396226,0.051886792,0.155660377,0.259433962,0.089622642
RC0002,Abergavenny Retail Core,121,0.47107438,0.05785124,0.148760331,0.231404959,0.090909091
TC0004,Abergele,23,0.260869565,0.086956522,0.130434783,0.434782609,0.086956522
TC0005,Abertillery,53,0.245283019,0.094339623,0.094339623,0.245283019,0.320754717
RC0003,Abertillery Retail Core,38,0.210526316,0.052631579,0.131578947,0.236842105,0.368421053
TC0006,Aberystwyth,122,0.368852459,0.06557377,0.147540984,0.196721311,0.221311475
RC0004,Aberystwyth Retail Core,79,0.379746835,0.050632911,0.113924051,0.227848101,0.227848101
TC0007,Abingdon,207,0.328502415,0.053140097,0.183574879,0.314009662,0.120772947
RC0005,Abingdon Retail Core,175,0.314285714,0.057142857,0.194285714,0.297142857,0.137142857
TC0008,Accrington,341,0.33431085,0.046920821,0.146627566,0.234604106,0.237536657
RC0006,Accrington Retail Core,245,0.367346939,0.053061224,0.118367347,0.240816327,0.220408163
TC0009,Acock's Green,61,0.409836066,0.131147541,0.06557377,0.327868852,0.06557377
RC0007,Acock's Green Retail Core,42,0.357142857,0.19047619,0.047619048,0.333333333,0.071428571
TC0010,Acomb,80,0.2,0.1375,0.075,0.4,0.1875
TC0011,Acton,241,0.219917012,0.141078838,0.244813278,0.269709544,0.124481328
TC0012,"Acton Park Estate, Acton",12,0.083333333,0,0.416666667,0.166666667,0.333333333
RC0008,Acton Retail Core,70,0.257142857,0.157142857,0.228571429,0.271428571,0.085714286
TC0013,Addlestone,103,0.252427184,0.087378641,0.203883495,0.349514563,0.106796117
TC0014,"Albany Road, Cardiff",99,0.282828283,0.111111111,0.141414141,0.272727273,0.191919192
RC0009,"Albany Road, Cardiff Retail Core",19,0.157894737,0.052631579,0.210526316,0.315789474,0.263157895
TC0015,Alcester,33,0.454545455,0.090909091,0.121212121,0.242424242,0.090909091
TC0016,Alderley Edge,37,0.243243243,0.108108108,0.162162162,0.351351351,0.135135135
TC0017,Aldershot,284,0.313380282,0.077464789,0.200704225,0.257042254,0.151408451
RC0010,Aldershot Retail Core,207,0.357487923,0.062801932,0.169082126,0.260869565,0.149758454
TC0018,Aldridge,85,0.258823529,0.117647059,0.235294118,0.282352941,0.105882353
TC0019,Alfreton,166,0.36746988,0.096385542,0.13253012,0.307228916,0.096385542
RC0011,Alfreton Retail Core,89,0.426966292,0.101123596,0.123595506,0.258426966,0.08988764
TC0020,All Saints,44,0.409090909,0.204545455,0.159090909,0.181818182,0.045454545
TC0021,"Allerton Road, Wavertree",21,0.380952381,0.142857143,0.19047619,0.142857143,0.142857143
TC0022,Allestree,41,0.146341463,0.195121951,0.146341463,0.341463415,0.170731707
TC0023,Alnwick,63,0.333333333,0.047619048,0.158730159,0.285714286,0.174603175
RC0012,Alnwick Retail Core,46,0.347826087,0.065217391,0.152173913,0.304347826,0.130434783
TC0024,Alton,201,0.328358209,0.07960199,0.174129353,0.298507463,0.119402985
RC0013,Alton Retail Core,150,0.36,0.073333333,0.14,0.3,0.126666667
TC0025,Altrincham,366,0.292349727,0.046448087,0.213114754,0.215846995,0.232240437
RC0014,Altrincham Retail Core,335,0.280597015,0.050746269,0.202985075,0.217910448,0.247761194
TC0026,Ambleside,27,0.407407407,0.111111111,0.185185185,0.111111111,0.185185185
TC0027,Amersham,155,0.4,0.077419355,0.129032258,0.303225806,0.090322581
RC0015,Amersham Retail Core,48,0.395833333,0.125,0.145833333,0.25,0.083333333
TC0028,Ammanford,37,0.405405405,0.108108108,0.081081081,0.243243243,0.162162162
TC0029,Ampthill,20,0.3,0.1,0.15,0.25,0.2
TC0030,Andover,251,0.314741036,0.06374502,0.19123506,0.310756972,0.119521912
RC0016,Andover Retail Core,178,0.387640449,0.078651685,0.157303371,0.264044944,0.112359551
TC0031,Appleby-in-Westmorland,9,0,0.111111111,0.222222222,0.111111111,0.555555556
TC0032,Archway,114,0.201754386,0.157894737,0.263157895,0.280701754,0.096491228
TC0033,Armley,33,0.212121212,0.181818182,0.090909091,0.363636364,0.151515152
TC0034,Arnold,183,0.327868852,0.092896175,0.18579235,0.306010929,0.087431694
RC0017,Arnold Retail Core,135,0.348148148,0.103703704,0.148148148,0.311111111,0.088888889
TC0036,Arundel,24,0.208333333,0.041666667,0.333333333,0.25,0.166666667
TC0037,Ascot,15,0.2,0.2,0.066666667,0.4,0.133333333
TC0038,Ashbourne,60,0.383333333,0.083333333,0.166666667,0.233333333,0.133333333
TC0039,Ashby,31,0.290322581,0.193548387,0.096774194,0.193548387,0.225806452
TC0040,Ashby-de-la-Zouch,68,0.382352941,0.132352941,0.073529412,0.294117647,0.117647059
RC0018,Ashby-de-la-Zouch Retail Core,39,0.333333333,0.153846154,0.102564103,0.282051282,0.128205128
TC0041,"Ashford, Kent",322,0.341614907,0.055900621,0.152173913,0.276397516,0.173913043
RC0019,"Ashford, Kent Retail Core",276,0.355072464,0.057971014,0.126811594,0.282608696,0.177536232
TC0042,"Ashford, Middlesex",99,0.262626263,0.070707071,0.161616162,0.373737374,0.131313131
TC0043,Ashington,92,0.413043478,0.043478261,0.043478261,0.22826087,0.27173913
RC0020,Ashington Retail Core,37,0.567567568,0.054054054,0,0.216216216,0.162162162
TC0044,Ashley Down,113,0.247787611,0.088495575,0.238938053,0.274336283,0.150442478
TC0046,"Ashton Gate, Bristol",45,0.333333333,0.177777778,0.133333333,0.244444444,0.111111111
TC0047,Ashton-in-Makerfield,61,0.31147541,0.131147541,0.114754098,0.278688525,0.163934426
RC0021,Ashton-in-Makerfield Retail Core,27,0.37037037,0.222222222,0.148148148,0.185185185,0.074074074
TC0048,Ashton-under-Lyne,424,0.344339623,0.061320755,0.139150943,0.264150943,0.191037736
RC0022,Ashton-under-Lyne Retail Core,348,0.367816092,0.07183908,0.112068966,0.252873563,0.195402299
TC0049,Askew Road,48,0.229166667,0.166666667,0.25,0.291666667,0.0625
TC0051,Atherstone,42,0.357142857,0.095238095,0.047619048,0.261904762,0.238095238
TC0052,Atherton,38,0.263157895,0.131578947,0.052631579,0.315789474,0.236842105
TC0053,Attleborough,,NA,NA,NA,NA,NA
TC0054,Axminster,53,0.320754717,0.056603774,0.20754717,0.339622642,0.075471698
TC0055,Aylesbury,321,0.348909657,0.065420561,0.186915888,0.280373832,0.118380062
RC0023,Aylesbury Retail Core,253,0.37944664,0.051383399,0.150197628,0.292490119,0.126482213
TC0056,Aylsham,31,0.258064516,0.193548387,0.032258065,0.387096774,0.129032258
TC0057,Bacup,24,0.375,0.083333333,0.083333333,0.125,0.333333333
TC0059,"Bakers Arms, Leyton",157,0.356687898,0.165605096,0.171974522,0.23566879,0.070063694
TC0060,Bakewell,41,0.43902439,0.097560976,0.024390244,0.268292683,0.170731707
TC0061,"Balaam Street, Plaistow",105,0.333333333,0.142857143,0.238095238,0.247619048,0.038095238
TC0062,Baldock,35,0.228571429,0.085714286,0.228571429,0.257142857,0.2
TC0063,Balham,268,0.220149254,0.100746269,0.242537313,0.361940299,0.074626866
RC0025,Balham Retail Core,84,0.261904762,0.166666667,0.19047619,0.333333333,0.047619048
TC0064,Banbury,512,0.345703125,0.0703125,0.169921875,0.294921875,0.119140625
RC0026,Banbury Retail Core,389,0.375321337,0.059125964,0.156812339,0.287917738,0.120822622
TC0065,Bangor,186,0.440860215,0.053763441,0.080645161,0.193548387,0.231182796
RC0027,Bangor Retail Core,138,0.456521739,0.065217391,0.079710145,0.173913043,0.224637681
TC0066,Banstead,86,0.418604651,0.069767442,0.093023256,0.38372093,0.034883721
RC0028,Banstead Retail Core,40,0.375,0.05,0.025,0.475,0.075
TC0067,Bargoed,34,0.411764706,0.147058824,0.117647059,0.176470588,0.147058824
TC0068,Barking,251,0.35059761,0.119521912,0.19123506,0.239043825,0.099601594
RC0029,Barking Retail Core,129,0.449612403,0.085271318,0.100775194,0.240310078,0.124031008
TC0069,Barking Road,48,0.3125,0.166666667,0.208333333,0.208333333,0.104166667
TC0070,Barking Road West,58,0.206896552,0.275862069,0.189655172,0.293103448,0.034482759
TC0071,Barkingside,128,0.28125,0.1328125,0.1796875,0.3203125,0.0859375
TC0072,Barnard Castle,48,0.416666667,0.104166667,0.083333333,0.25,0.145833333
TC0073,Barnes,33,0.333333333,0.121212121,0.121212121,0.363636364,0.060606061
TC0074,Barnes Bridge,46,0.326086957,0.173913043,0.130434783,0.282608696,0.086956522
TC0075,Barnoldswick,27,0.296296296,0.148148148,0.111111111,0.185185185,0.259259259
TC0076,Barnsley,483,0.316770186,0.070393375,0.223602484,0.240165631,0.149068323
RC0030,Barnsley Retail Core,411,0.328467153,0.070559611,0.218978102,0.238442822,0.143552311
TC0077,Barnstaple,396,0.419191919,0.075757576,0.156565657,0.232323232,0.116161616
RC0031,Barnstaple Retail Core,320,0.43125,0.090625,0.146875,0.228125,0.103125
TC0078,Barnt Green,2,0.5,0.5,0,0,0
TC0079,Barrow-in-Furness,377,0.400530504,0.053050398,0.180371353,0.217506631,0.148541114
RC0032,Barrow-in-Furness Retail Core,290,0.434482759,0.051724138,0.15862069,0.213793103,0.14137931
TC0080,Barry,118,0.381355932,0.076271186,0.127118644,0.322033898,0.093220339
TC0081,Barry West,49,0.469387755,0.081632653,0.142857143,0.306122449,0
TC0082,Barton-upon-Humber,24,0.291666667,0.083333333,0.083333333,0.458333333,0.083333333
TC0083,Basildon,319,0.407523511,0.062695925,0.12539185,0.250783699,0.153605016
RC0033,Basildon Retail Core,281,0.409252669,0.06405694,0.12455516,0.24911032,0.153024911
TC0084,Basingstoke,374,0.368983957,0.053475936,0.163101604,0.280748663,0.13368984
RC0034,Basingstoke Retail Core,313,0.408945687,0.054313099,0.137380192,0.258785942,0.14057508
TC0085,Bath,994,0.434607646,0.058350101,0.245472837,0.172032193,0.089537223
RC0035,Bath Retail Core,754,0.468169761,0.059681698,0.220159151,0.167108753,0.084880637
TC0086,Batley,57,0.315789474,0.105263158,0.105263158,0.192982456,0.280701754
TC0087,Battersea,105,0.333333333,0.085714286,0.247619048,0.238095238,0.095238095
TC0089,Battersea Riverside,33,0.212121212,0.121212121,0.333333333,0.212121212,0.121212121
TC0090,Battle,43,0.372093023,0.046511628,0.11627907,0.418604651,0.046511628
TC0091,Bawtry,5,0.2,0.4,0,0.4,0
RC0036,Bayswater Retail Core,208,0.370192308,0.105769231,0.245192308,0.1875,0.091346154
TC0092,Beaconsfield,110,0.490909091,0.045454545,0.136363636,0.290909091,0.036363636
TC0093,"Bearwood, Smethwick",63,0.19047619,0.206349206,0.126984127,0.142857143,0.333333333
RC0037,"Bearwood, Smethwick Retail Core",15,0.266666667,0.266666667,0.133333333,0.066666667,0.266666667
TC0094,Beaumont Leys Shopping Centre,47,0.574468085,0.063829787,0.085106383,0.234042553,0.042553191
RC0038,Beaumont Leys Shopping Centre Retail Core,42,0.595238095,0.071428571,0.071428571,0.238095238,0.023809524
TC0095,Beccles,49,0.367346939,0.06122449,0.102040816,0.387755102,0.081632653
RC0039,Beccles Retail Core,28,0.392857143,0.107142857,0.071428571,0.357142857,0.071428571
TC0096,Beckenham,227,0.286343612,0.083700441,0.22907489,0.325991189,0.074889868
RC0040,Beckenham Retail Core,49,0.367346939,0.040816327,0.12244898,0.387755102,0.081632653
TC0097,Bedale,21,0.19047619,0.238095238,0.047619048,0.333333333,0.19047619
TC0098,Bedford,561,0.310160428,0.071301248,0.233511586,0.265597148,0.11942959
RC0041,Bedford Retail Core,385,0.374025974,0.075324675,0.18961039,0.238961039,0.122077922
TC0099,Bedminster,183,0.322404372,0.109289617,0.196721311,0.289617486,0.081967213
RC0042,Bedminster Retail Core,80,0.375,0.1125,0.15,0.275,0.0875
TC0100,Bedworth,65,0.230769231,0.123076923,0.138461538,0.369230769,0.138461538
TC0101,Beeston,181,0.348066298,0.116022099,0.132596685,0.320441989,0.082872928
RC0043,Beeston Retail Core,125,0.368,0.112,0.144,0.288,0.088
RC0044,"Bell Lane, Aldgate Retail Core",143,0.58041958,0.06993007,0.174825175,0.055944056,0.118881119
TC0103,Belper,193,0.404145078,0.098445596,0.14507772,0.248704663,0.103626943
RC0045,Belper Retail Core,63,0.301587302,0.142857143,0.095238095,0.301587302,0.158730159
TC0104,Belsize Park,31,0.322580645,0.129032258,0.225806452,0.322580645,0
TC0105,Berkhamsted,164,0.402439024,0.073170732,0.12195122,0.353658537,0.048780488
RC0046,Berkhamsted Retail Core,86,0.465116279,0.104651163,0.069767442,0.325581395,0.034883721
TC0106,Berwick-upon-Tweed,202,0.405940594,0.059405941,0.217821782,0.198019802,0.118811881
RC0047,Berwick-upon-Tweed Retail Core,116,0.482758621,0.068965517,0.189655172,0.137931034,0.120689655
TC0107,Bethnal Green,288,0.309027778,0.114583333,0.211805556,0.288194444,0.076388889
TC0109,Beverley,314,0.420382166,0.073248408,0.181528662,0.229299363,0.095541401
RC0048,Beverley Retail Core,259,0.428571429,0.069498069,0.16988417,0.243243243,0.088803089
TC0110,Bewdley,12,0.083333333,0.166666667,0.416666667,0.25,0.083333333
TC0111,Bexhill-on-Sea,86,0.26744186,0.093023256,0.058139535,0.162790698,0.418604651
RC0049,Bexhill-on-Sea Retail Core,44,0.318181818,0.045454545,0.045454545,0.25,0.340909091
TC0112,Bexleyheath,236,0.38559322,0.084745763,0.148305085,0.254237288,0.127118644
RC0050,Bexleyheath Retail Core,146,0.48630137,0.068493151,0.123287671,0.212328767,0.109589041
TC0113,Bicester,63,0.301587302,0.047619048,0.19047619,0.238095238,0.222222222
RC0051,Bicester Retail Core,44,0.295454545,0.068181818,0.159090909,0.272727273,0.204545455
TC0114,Biddulph,16,0.0625,0.125,0.125,0.375,0.3125
TC0115,Bideford,169,0.420118343,0.059171598,0.165680473,0.24852071,0.106508876
RC0052,Bideford Retail Core,109,0.495412844,0.073394495,0.146788991,0.174311927,0.110091743
TC0116,Biggleswade,52,0.211538462,0.038461538,0.173076923,0.269230769,0.307692308
RC0053,Biggleswade Retail Core,20,0.15,0.1,0.25,0.3,0.2
TC0117,Billericay,159,0.352201258,0.075471698,0.20754717,0.320754717,0.044025157
RC0054,Billericay Retail Core,57,0.403508772,0.087719298,0.157894737,0.333333333,0.01754386
TC0118,Billingham,34,0.176470588,0.029411765,0.117647059,0.205882353,0.470588235
RC0055,Billingham Retail Core,15,0.266666667,0,0.066666667,0.2,0.466666667
TC0119,Bilston,35,0.285714286,0.142857143,0.171428571,0.171428571,0.228571429
RC0056,Bilston Retail Core,26,0.346153846,0.076923077,0.192307692,0.153846154,0.230769231
TC0120,Bingham,30,0.266666667,0.133333333,0.133333333,0.4,0.066666667
TC0121,Bingley,50,0.22,0.06,0.1,0.3,0.32
TC0123,Birchwood Station,51,0.411764706,0.117647059,0.137254902,0.117647059,0.215686275
RC0057,Birchwood Station Retail Core,34,0.411764706,0.117647059,0.117647059,0.088235294,0.264705882
TC0124,Birkenhead,330,0.336363636,0.075757576,0.190909091,0.184848485,0.212121212
RC0058,Birkenhead Retail Core,217,0.419354839,0.078341014,0.119815668,0.184331797,0.198156682
TC0125,Birmingham,1549,0.318269852,0.066494513,0.30406714,0.177533893,0.133634603
RC0059,Birmingham Retail Core,904,0.453539823,0.066371681,0.190265487,0.17920354,0.110619469
TC0126,Birstal Smithies,15,0.333333333,0.133333333,0.2,0.266666667,0.066666667
TC0127,Birstall Shopping Park,57,0.666666667,0.01754386,0.245614035,0.035087719,0.035087719
RC0060,Birstall Shopping Park Retail Core,38,0.736842105,0,0.184210526,0.026315789,0.052631579
TC0128,Bishop Auckland,253,0.33201581,0.063241107,0.185770751,0.217391304,0.201581028
RC0061,Bishop Auckland Retail Core,162,0.37037037,0.061728395,0.141975309,0.209876543,0.216049383
TC0130,Bishop's Stortford,302,0.357615894,0.052980132,0.182119205,0.298013245,0.109271523
RC0062,Bishop's Stortford Retail Core,225,0.404444444,0.048888889,0.155555556,0.284444444,0.106666667
TC0131,Bishop's Waltham,38,0.5,0.131578947,0.078947368,0.289473684,0
TC0132,Bitterne,74,0.27027027,0.121621622,0.135135135,0.445945946,0.027027027
TC0133,Blaby,8,0.25,0,0,0.75,0
TC0134,Blackburn,285,0.319298246,0.056140351,0.063157895,0.203508772,0.357894737
RC0063,Blackburn Retail Core,190,0.421052632,0.052631579,0.047368421,0.215789474,0.263157895
TC0135,Blackfen,3,0.333333333,0.333333333,0,0.333333333,0
TC0136,Blackheath,125,0.328,0.136,0.216,0.296,0.024
TC0137,"Blackheath, Birmingham",20,0.45,0.05,0.15,0.15,0.2
RC0064,"Blackheath, Birmingham Retail Core",11,0.454545455,0.090909091,0.181818182,0.181818182,0.090909091
TC0138,Blackpool,1039,0.225216554,0.048123195,0.426371511,0.127045236,0.173243503
RC0065,Blackpool Retail Core,465,0.346236559,0.062365591,0.270967742,0.146236559,0.174193548
TC0139,Blackwood,63,0.46031746,0.079365079,0.111111111,0.142857143,0.206349206
RC0066,Blackwood Retail Core,53,0.433962264,0.094339623,0.132075472,0.132075472,0.20754717
TC0140,Blandford Forum,150,0.386666667,0.08,0.16,0.293333333,0.08
RC0067,Blandford Forum Retail Core,101,0.376237624,0.069306931,0.148514851,0.316831683,0.089108911
TC0141,Bletchley,134,0.305970149,0.104477612,0.149253731,0.313432836,0.126865672
RC0068,Bletchley Retail Core,48,0.416666667,0.145833333,0.104166667,0.291666667,0.041666667
TC0142,Bloxwich,71,0.309859155,0.169014085,0.084507042,0.309859155,0.126760563
TC0143,Bluewater Regional Shopping Centre,340,0.661764706,0.038235294,0.161764706,0.070588235,0.067647059
RC0069,Bluewater Regional Shopping Centre Retail Core,340,0.661764706,0.038235294,0.161764706,0.070588235,0.067647059
TC0144,Blyth,187,0.326203209,0.090909091,0.160427807,0.28342246,0.139037433
RC0070,Blyth Retail Core,157,0.369426752,0.101910828,0.140127389,0.25477707,0.133757962
TC0145,Bodmin,68,0.279411765,0.117647059,0.147058824,0.264705882,0.191176471
TC0146,Bognor Regis,279,0.387096774,0.064516129,0.197132616,0.247311828,0.103942652
RC0071,Bognor Regis Retail Core,170,0.470588235,0.052941176,0.141176471,0.264705882,0.070588235
TC0147,Boldmere,15,0.266666667,0.266666667,0.133333333,0.2,0.133333333
TC0148,Bolsover,11,0.454545455,0.181818182,0,0.181818182,0.181818182
TC0149,Bolton,515,0.306796117,0.060194175,0.161165049,0.203883495,0.267961165
RC0072,Bolton Retail Core,419,0.334128878,0.062052506,0.14797136,0.198090692,0.257756563
TC0150,Bootle,177,0.355932203,0.09039548,0.11299435,0.18079096,0.259887006
RC0073,Bootle Retail Core,147,0.380952381,0.081632653,0.088435374,0.176870748,0.272108844
TC0152,Borehamwood,187,0.299465241,0.112299465,0.192513369,0.304812834,0.090909091
RC0074,Borehamwood Retail Core,28,0.678571429,0.071428571,0.071428571,0.107142857,0.071428571
TC0153,Boscombe,139,0.410071942,0.079136691,0.086330935,0.244604317,0.179856115
RC0075,Boscombe Retail Core,112,0.428571429,0.071428571,0.089285714,0.241071429,0.169642857
TC0154,Boston,362,0.339779006,0.113259669,0.171270718,0.256906077,0.11878453
RC0076,Boston Retail Core,208,0.341346154,0.081730769,0.173076923,0.254807692,0.149038462
TC0155,"Botchergate, Carlisle",21,0.333333333,0,0.047619048,0.285714286,0.333333333
TC0156,"Botley Road, Oxford",30,0.166666667,0.2,0.066666667,0.433333333,0.133333333
TC0157,"Botley, Hedge End",8,0.125,0.125,0.125,0.25,0.375
TC0159,Boughton,,NA,NA,NA,NA,NA
TC0160,Bourne,46,0.282608696,0.02173913,0.108695652,0.304347826,0.282608696
TC0162,Bournemouth,587,0.26746167,0.04770017,0.282793867,0.235093697,0.166950596
RC0077,Bournemouth Retail Core,364,0.35989011,0.043956044,0.208791209,0.214285714,0.173076923
TC0163,Bow,82,0.317073171,0.146341463,0.182926829,0.292682927,0.06097561
TC0165,Bowness-on-Windermere,81,0.283950617,0.074074074,0.432098765,0.111111111,0.098765432
TC0166,Bracknell,184,0.418478261,0.059782609,0.125,0.266304348,0.130434783
RC0078,Bracknell Retail Core,139,0.410071942,0.043165468,0.122302158,0.273381295,0.151079137
TC0167,Bradford,641,0.313572543,0.062402496,0.215288612,0.212168487,0.196567863
RC0079,Bradford Retail Core,471,0.360934183,0.055201699,0.142250531,0.244161359,0.197452229
TC0168,Bradford-on-Avon,27,0.185185185,0.037037037,0.074074074,0.222222222,0.481481481
TC0169,Braintree,97,0.309278351,0.051546392,0.092783505,0.288659794,0.257731959
RC0080,Braintree Retail Core,84,0.30952381,0.047619048,0.071428571,0.30952381,0.261904762
TC0170,Bramhall,40,0.2,0.175,0.1,0.4,0.125
RC0081,Bramhall Retail Core,21,0.19047619,0.142857143,0.095238095,0.333333333,0.238095238
TC0171,Bransholme,55,0.327272727,0.145454545,0.109090909,0.254545455,0.163636364
TC0172,Brecon,80,0.3375,0.075,0.2,0.175,0.2125
RC0082,Brecon Retail Core,38,0.342105263,0.078947368,0.131578947,0.184210526,0.263157895
TC0173,Brent Cross,164,0.762195122,0.048780488,0.097560976,0.073170732,0.018292683
RC0083,Brent Cross Retail Core,164,0.762195122,0.048780488,0.097560976,0.073170732,0.018292683
TC0175,Brentwood,276,0.380434783,0.043478261,0.173913043,0.315217391,0.086956522
RC0084,Brentwood Retail Core,171,0.426900585,0.052631579,0.122807018,0.304093567,0.093567251
TC0176,Bridgend,285,0.333333333,0.045614035,0.161403509,0.280701754,0.178947368
RC0085,Bridgend Retail Core,192,0.395833333,0.052083333,0.119791667,0.260416667,0.171875
TC0177,Bridgnorth,49,0.387755102,0.081632653,0.040816327,0.163265306,0.326530612
RC0086,Bridgnorth Retail Core,34,0.382352941,0.088235294,0.029411765,0.147058824,0.352941176
TC0178,Bridgwater,255,0.305882353,0.050980392,0.22745098,0.274509804,0.141176471
RC0087,Bridgwater Retail Core,150,0.353333333,0.066666667,0.126666667,0.34,0.113333333
TC0179,Bridlington,386,0.300518135,0.095854922,0.31865285,0.150259067,0.134715026
RC0088,Bridlington Retail Core,229,0.336244541,0.100436681,0.27510917,0.165938865,0.122270742
TC0180,Bridport,142,0.5,0.070422535,0.161971831,0.246478873,0.021126761
RC0089,Bridport Retail Core,105,0.523809524,0.066666667,0.133333333,0.247619048,0.028571429
TC0181,Brierley Hill,107,0.299065421,0.112149533,0.23364486,0.168224299,0.186915888
RC0090,Brierley Hill Retail Core,20,0.3,0.1,0.25,0.1,0.25
TC0182,Brigg,95,0.336842105,0.063157895,0.178947368,0.305263158,0.115789474
TC0183,Brighouse,136,0.382352941,0.095588235,0.117647059,0.272058824,0.132352941
RC0091,Brighouse Retail Core,107,0.392523364,0.08411215,0.102803738,0.271028037,0.14953271
TC0184,Brighton and Hove,2151,0.349139935,0.082752208,0.30125523,0.181775918,0.085076709
RC0092,Brighton and Hove Retail Core,1059,0.44381492,0.073654391,0.264400378,0.139754485,0.078375826
TC0185,Bristol,1663,0.299458809,0.057125676,0.315093205,0.191220686,0.137101624
RC0093,Bristol Retail Core,439,0.453302961,0.066059226,0.157175399,0.134396355,0.189066059
TC0186,Brixham,154,0.409090909,0.103896104,0.233766234,0.155844156,0.097402597
TC0187,Brixton,394,0.30964467,0.185279188,0.218274112,0.187817259,0.098984772
RC0094,Brixton Retail Core,240,0.329166667,0.2125,0.2,0.158333333,0.1
TC0188,Broadstairs,32,0.1875,0.0625,0.15625,0.21875,0.375
TC0189,Broadstone,10,0.2,0.1,0.1,0.1,0.5
TC0190,"Broadwalk Shopping Centre, Upper Knowle",55,0.363636364,0.145454545,0.109090909,0.309090909,0.072727273
TC0191,Broadway,1,1,0,0,0,0
TC0192,Bromborough Rake,1,0,0,0,1,0
TC0193,"Bromford Lane, Birmingham",41,0.292682927,0.146341463,0.12195122,0.268292683,0.170731707
TC0194,Bromley,492,0.410569106,0.067073171,0.160569106,0.241869919,0.119918699
RC0095,Bromley Retail Core,397,0.450881612,0.070528967,0.125944584,0.234256927,0.118387909
RC0096,Brompton Retail Core,62,0.612903226,0.032258065,0.225806452,0.112903226,0.016129032
TC0196,Bromsgrove,92,0.326086957,0.054347826,0.054347826,0.326086957,0.239130435
RC0097,Bromsgrove Retail Core,56,0.339285714,0.071428571,0.071428571,0.339285714,0.178571429
TC0201,Broomhill,90,0.244444444,0.088888889,0.266666667,0.322222222,0.077777778
TC0202,Brownhills,72,0.180555556,0.138888889,0.111111111,0.208333333,0.361111111
TC0206,Buckingham,58,0.344827586,0.051724138,0.120689655,0.396551724,0.086206897
RC0098,Buckingham Retail Core,29,0.379310345,0.034482759,0.137931034,0.379310345,0.068965517
TC0207,Buckley,,NA,NA,NA,NA,NA
TC0208,Bude,29,0.24137931,0.103448276,0.137931034,0.275862069,0.24137931
RC0099,Bude Retail Core,21,0.238095238,0.095238095,0.142857143,0.285714286,0.238095238
TC0210,Builth-Wells,,NA,NA,NA,NA,NA
TC0211,Bulwell,49,0.387755102,0.183673469,0.081632653,0.265306122,0.081632653
RC0100,Bulwell Retail Core,44,0.386363636,0.159090909,0.090909091,0.295454545,0.068181818
TC0212,Bungay,8,0.25,0.125,0.25,0.25,0.125
TC0214,Burford,15,0.533333333,0.066666667,0.066666667,0.266666667,0.066666667
TC0215,Burgess Hill,81,0.37037037,0.098765432,0.135802469,0.12345679,0.271604938
RC0101,Burgess Hill Retail Core,71,0.394366197,0.098591549,0.14084507,0.126760563,0.23943662
TC0216,Burnham,28,0.25,0.142857143,0.071428571,0.321428571,0.214285714
TC0217,Burnham-on-Sea,158,0.405063291,0.056962025,0.234177215,0.272151899,0.03164557
TC0218,Burnley,395,0.356962025,0.053164557,0.167088608,0.26835443,0.15443038
RC0102,Burnley Retail Core,315,0.365079365,0.063492063,0.142857143,0.276190476,0.152380952
TC0219,Burnt Oak,127,0.307086614,0.236220472,0.149606299,0.244094488,0.062992126
RC0103,Burnt Oak Retail Core,60,0.316666667,0.2,0.15,0.266666667,0.066666667
TC0220,Burslem,57,0.175438596,0.070175439,0.175438596,0.175438596,0.403508772
RC0104,Burslem Retail Core,38,0.157894737,0.026315789,0.184210526,0.131578947,0.5
TC0221,Burton-upon-Trent,346,0.398843931,0.060693642,0.130057803,0.26300578,0.147398844
RC0105,Burton-upon-Trent Retail Core,301,0.435215947,0.056478405,0.126245847,0.23255814,0.149501661
TC0222,Bury,335,0.420895522,0.07761194,0.134328358,0.173134328,0.194029851
TC0223,"Bury Park, Luton",120,0.416666667,0.175,0.15,0.2,0.058333333
RC0106,Bury Retail Core,232,0.38362069,0.103448276,0.120689655,0.189655172,0.202586207
TC0224,Bury St. Edmunds,451,0.390243902,0.053215078,0.181818182,0.266075388,0.10864745
RC0107,Bury St. Edmunds Retail Core,360,0.425,0.063888889,0.175,0.241666667,0.094444444
TC0226,Bushey,4,0.25,0,0.25,0,0.5
TC0228,Buxton,87,0.459770115,0.057471264,0.16091954,0.114942529,0.206896552
RC0108,Buxton Retail Core,39,0.512820513,0.076923077,0.102564103,0.102564103,0.205128205
TC0229,Byker,49,0.265306122,0.12244898,0.081632653,0.163265306,0.367346939
TC0230,Caernarfon,141,0.276595745,0.09929078,0.120567376,0.205673759,0.29787234
RC0109,Caernarfon Retail Core,66,0.409090909,0.090909091,0.106060606,0.196969697,0.196969697
TC0231,Caerphilly,41,0.414634146,0.048780488,0.146341463,0.170731707,0.219512195
RC0110,Caerphilly Retail Core,15,0.2,0.066666667,0.133333333,0.266666667,0.333333333
TC0233,Caledonian Road,112,0.232142857,0.160714286,0.25,0.223214286,0.133928571
